date,location_id,location_name,latitude,longitude,precipitation_mm,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_ms,climate_source
2007-01-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.84,26.15,29.8,22.93,89.37,0.04,NASA_POWER
2007-01-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.42,26.09,29.49,22.16,87.27,0.15,NASA_POWER
2007-01-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.95,25.42,28.58,22.37,90.92,0.24,NASA_POWER
2007-01-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,16.77,25.75,29.07,22.13,90.64,0.23,NASA_POWER
2007-01-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.45,25.07,28.17,22.66,89.61,0.15,NASA_POWER
2007-01-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,15.67,24.56,28.47,21.93,91.68,0.13,NASA_POWER
2007-01-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.87,24.07,27.82,21.69,92.19,0.14,NASA_POWER
2007-01-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.33,25.04,28.86,21.05,89.06,0.18,NASA_POWER
2007-01-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,15.73,24.73,27.66,22.74,94.29,0.07,NASA_POWER
2007-01-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.6,24.57,27.33,22.12,91.76,0.13,NASA_POWER
2007-01-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.25,25.29,28.83,21.76,88.29,0.19,NASA_POWER
2007-02-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,25.75,24.53,26.44,22.81,95.12,0.13,NASA_POWER
2007-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,11.7,23.92,27.07,21.43,92.79,0.06,NASA_POWER
2007-02-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,20.77,23.71,26.28,21.52,93.76,0.03,NASA_POWER
2007-02-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.42,24.26,27.25,21.86,93.77,0.04,NASA_POWER
2007-02-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,32.78,23.6,25.22,22.15,96.69,0.07,NASA_POWER
2007-02-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.58,24.19,27.39,21.73,93.09,0.19,NASA_POWER
2007-02-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,36.79,24.74,28.26,21.81,93.39,0.05,NASA_POWER
2007-02-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,11.19,23.47,25.15,21.84,96.58,0.12,NASA_POWER
2007-02-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,13.04,23.7,27.0,21.35,92.38,0.2,NASA_POWER
2007-02-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.79,24.87,28.94,20.29,87.08,0.18,NASA_POWER
2007-02-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.91,25.66,29.58,22.14,88.41,0.1,NASA_POWER
2007-02-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.96,24.91,27.27,22.58,91.94,0.09,NASA_POWER
2007-02-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.08,24.26,27.4,22.31,93.3,0.04,NASA_POWER
2007-02-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,19.34,23.89,27.52,21.41,91.97,0.03,NASA_POWER
2007-02-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,29.14,23.21,25.24,21.15,95.41,0.05,NASA_POWER
2007-02-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.52,24.49,28.4,21.47,88.43,0.04,NASA_POWER
2007-02-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,56.48,24.48,27.52,21.55,89.95,0.11,NASA_POWER
2007-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,33.92,23.36,25.66,21.87,94.24,0.04,NASA_POWER
2007-02-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.02,23.45,26.98,20.87,91.93,0.03,NASA_POWER
2007-02-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.96,23.3,26.72,21.19,92.33,0.04,NASA_POWER
2007-02-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,65.71,23.82,27.36,20.96,93.09,0.06,NASA_POWER
2007-02-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,25.39,23.35,25.9,21.31,94.82,0.03,NASA_POWER
2007-02-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.19,23.9,27.59,20.94,90.88,0.11,NASA_POWER
2007-02-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.54,23.88,26.86,21.53,91.67,0.15,NASA_POWER
2007-02-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.4,24.55,28.47,20.34,87.79,0.21,NASA_POWER
2007-02-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.84,25.12,29.18,21.07,89.74,0.13,NASA_POWER
2007-02-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.43,25.18,28.66,22.15,90.68,0.08,NASA_POWER
2007-02-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.15,24.8,28.53,22.05,88.76,0.04,NASA_POWER
2007-03-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.85,24.62,28.12,21.74,90.15,0.03,NASA_POWER
2007-03-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.38,24.65,27.52,22.15,90.37,0.02,NASA_POWER
2007-03-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.07,24.77,28.74,21.44,86.71,0.03,NASA_POWER
2007-03-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.6,24.8,28.91,20.8,87.29,0.05,NASA_POWER
2007-03-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.1,24.7,28.64,21.25,86.84,0.07,NASA_POWER
2007-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.08,24.79,28.99,20.66,86.48,0.04,NASA_POWER
2007-03-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.14,24.86,29.25,20.36,86.7,0.03,NASA_POWER
2007-03-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.13,24.41,27.96,21.5,88.87,0.24,NASA_POWER
2007-03-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.65,24.1,27.46,21.01,88.1,0.2,NASA_POWER
2007-03-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.62,24.41,28.34,20.71,85.2,0.13,NASA_POWER
2007-03-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.21,24.36,26.98,21.6,90.26,0.27,NASA_POWER
2007-03-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.24,24.8,28.32,20.72,86.03,0.24,NASA_POWER
2007-03-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.2,24.65,28.67,20.4,87.09,0.15,NASA_POWER
2007-03-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.01,25.08,29.06,21.47,89.99,0.03,NASA_POWER
2007-03-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,12.29,23.79,25.91,21.58,94.2,0.14,NASA_POWER
2007-03-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.7,24.72,28.7,21.36,88.26,0.22,NASA_POWER
2007-03-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.26,24.59,27.74,21.89,91.67,0.22,NASA_POWER
2007-03-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,10.1,24.39,27.8,21.09,91.27,0.12,NASA_POWER
2007-03-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,29.57,24.59,28.04,21.65,89.14,0.19,NASA_POWER
2007-03-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,25.85,23.45,25.42,21.86,95.31,0.21,NASA_POWER
2007-03-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,28.18,22.74,24.95,21.13,94.44,0.15,NASA_POWER
2007-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.37,23.26,27.2,20.29,91.1,0.1,NASA_POWER
2007-03-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.18,24.18,28.61,20.3,88.09,0.21,NASA_POWER
2007-03-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.72,24.99,29.29,21.16,88.79,0.06,NASA_POWER
2007-03-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.18,25.21,29.3,21.57,86.83,0.1,NASA_POWER
2007-03-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.65,24.99,29.0,21.19,89.01,0.09,NASA_POWER
2007-03-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.18,25.35,29.28,22.35,89.0,0.03,NASA_POWER
2007-03-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.12,28.86,22.4,90.07,0.03,NASA_POWER
2007-03-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.16,29.44,21.88,88.3,0.06,NASA_POWER
2007-03-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.1,25.01,29.31,21.3,89.1,0.04,NASA_POWER
2007-03-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.47,25.16,29.52,21.69,88.42,0.07,NASA_POWER
2007-04-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.08,24.68,29.3,20.39,87.78,0.08,NASA_POWER
2007-04-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.53,29.18,19.58,86.49,0.2,NASA_POWER
2007-04-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.78,24.37,29.0,19.38,87.71,0.25,NASA_POWER
2007-04-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.2,24.79,28.98,19.9,87.06,0.24,NASA_POWER
2007-04-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.25,24.75,28.62,21.82,90.57,0.04,NASA_POWER
2007-04-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.29,25.04,28.98,21.28,88.2,0.15,NASA_POWER
2007-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.49,25.29,28.63,21.51,88.53,0.19,NASA_POWER
2007-04-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,10.91,25.07,28.86,21.09,90.62,0.18,NASA_POWER
2007-04-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.4,24.94,28.39,21.93,91.36,0.1,NASA_POWER
2007-04-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.42,25.18,28.78,22.37,90.85,0.12,NASA_POWER
2007-04-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.5,24.96,28.28,22.39,90.72,0.15,NASA_POWER
2007-04-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.41,25.36,29.37,22.14,89.1,0.06,NASA_POWER
2007-04-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.11,24.83,28.02,22.18,90.53,0.03,NASA_POWER
2007-04-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.29,29.33,21.79,89.33,0.05,NASA_POWER
2007-04-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.78,25.2,29.24,21.63,89.22,0.03,NASA_POWER
2007-04-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.27,24.95,29.0,20.83,88.34,0.14,NASA_POWER
2007-04-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,24.95,29.07,21.13,88.5,0.07,NASA_POWER
2007-04-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,24.69,28.99,20.46,87.93,0.05,NASA_POWER
2007-04-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.45,28.43,20.71,88.44,0.03,NASA_POWER
2007-04-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.17,24.36,27.9,20.77,89.64,0.03,NASA_POWER
2007-04-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.55,24.01,27.64,21.44,88.61,0.08,NASA_POWER
2007-04-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.78,24.17,27.79,20.72,89.22,0.19,NASA_POWER
2007-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.15,24.64,28.19,22.18,87.31,0.28,NASA_POWER
2007-04-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.03,25.1,28.97,21.55,87.34,0.27,NASA_POWER
2007-04-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.0,24.99,28.97,21.46,90.56,0.16,NASA_POWER
2007-04-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.5,24.66,28.04,22.43,92.47,0.22,NASA_POWER
2007-04-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.35,24.44,27.29,21.95,90.46,0.07,NASA_POWER
2007-04-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.89,23.89,27.81,20.39,88.09,0.03,NASA_POWER
2007-04-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.66,24.58,28.41,21.59,90.31,0.05,NASA_POWER
2007-04-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.08,24.44,27.9,21.54,92.06,0.07,NASA_POWER
2007-05-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.19,24.63,28.52,21.02,90.45,0.11,NASA_POWER
2007-05-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.2,24.56,28.67,21.41,90.41,0.03,NASA_POWER
2007-05-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.23,23.99,28.22,20.94,89.23,0.03,NASA_POWER
2007-05-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.83,27.73,19.27,87.85,0.05,NASA_POWER
2007-05-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.22,23.44,27.54,20.05,89.22,0.06,NASA_POWER
2007-05-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.43,23.68,27.96,20.28,88.82,0.04,NASA_POWER
2007-05-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.65,28.21,20.06,88.93,0.08,NASA_POWER
2007-05-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.29,23.69,27.76,20.35,90.02,0.04,NASA_POWER
2007-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.08,20.32,23.96,17.27,83.23,0.05,NASA_POWER
2007-05-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,20.16,25.54,14.94,83.37,0.08,NASA_POWER
2007-05-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.72,28.08,17.52,88.73,0.06,NASA_POWER
2007-05-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.11,23.7,28.42,19.6,88.47,0.04,NASA_POWER
2007-05-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,16.02,23.29,27.72,19.78,90.23,0.04,NASA_POWER
2007-05-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,13.58,23.23,28.04,19.4,90.7,0.06,NASA_POWER
2007-05-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.71,27.29,18.66,89.52,0.16,NASA_POWER
2007-05-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.02,23.13,27.5,18.99,89.64,0.13,NASA_POWER
2007-05-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.85,28.3,19.87,88.67,0.03,NASA_POWER
2007-05-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,23.12,26.56,20.18,89.04,0.04,NASA_POWER
2007-05-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.07,27.66,19.43,86.98,0.13,NASA_POWER
2007-05-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.84,27.8,18.36,86.2,0.15,NASA_POWER
2007-05-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.5,28.65,18.43,86.84,0.21,NASA_POWER
2007-05-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,14.79,24.02,28.07,20.6,89.53,0.3,NASA_POWER
2007-05-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.98,22.72,27.69,16.76,89.7,0.19,NASA_POWER
2007-05-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.13,18.16,22.15,15.85,78.31,0.04,NASA_POWER
2007-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,19.08,24.14,13.73,74.81,0.2,NASA_POWER
2007-05-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,21.77,27.03,16.18,81.31,0.25,NASA_POWER
2007-05-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.56,28.53,17.22,83.9,0.27,NASA_POWER
2007-05-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.93,28.63,19.96,84.54,0.18,NASA_POWER
2007-05-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.08,27.71,19.96,81.87,0.04,NASA_POWER
2007-05-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,21.18,26.3,16.95,76.52,0.03,NASA_POWER
2007-05-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.38,27.83,17.17,79.89,0.17,NASA_POWER
2007-06-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.08,23.85,29.74,18.21,81.51,0.21,NASA_POWER
2007-06-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.98,23.83,29.4,19.73,86.02,0.22,NASA_POWER
2007-06-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.29,23.35,29.44,18.72,82.06,0.07,NASA_POWER
2007-06-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.99,28.34,18.79,79.55,0.14,NASA_POWER
2007-06-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.51,29.79,17.87,77.27,0.2,NASA_POWER
2007-06-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.91,30.05,16.21,76.62,0.15,NASA_POWER
2007-06-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.0,23.14,30.33,17.27,77.71,0.22,NASA_POWER
2007-06-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.16,30.3,17.07,72.88,0.24,NASA_POWER
2007-06-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.41,30.55,18.22,71.43,0.14,NASA_POWER
2007-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.62,30.3,16.85,69.25,0.16,NASA_POWER
2007-06-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.04,22.52,30.62,15.6,66.98,0.18,NASA_POWER
2007-06-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.93,30.7,16.76,67.08,0.25,NASA_POWER
2007-06-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.25,31.01,16.39,65.39,0.22,NASA_POWER
2007-06-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.33,31.98,17.7,69.92,0.19,NASA_POWER
2007-06-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.8,32.42,18.87,69.74,0.16,NASA_POWER
2007-06-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.25,31.55,18.07,64.4,0.26,NASA_POWER
2007-06-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.03,23.25,31.35,16.5,60.18,0.17,NASA_POWER
2007-06-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.88,31.95,17.55,62.34,0.17,NASA_POWER
2007-06-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.19,24.07,32.16,17.7,63.94,0.14,NASA_POWER
2007-06-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.11,23.76,32.0,17.51,59.4,0.17,NASA_POWER
2007-06-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.69,32.0,17.32,61.9,0.16,NASA_POWER
2007-06-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.59,31.44,17.08,56.32,0.26,NASA_POWER
2007-06-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.1,23.0,31.57,16.11,56.05,0.24,NASA_POWER
2007-06-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.87,31.59,15.12,56.43,0.35,NASA_POWER
2007-06-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.54,30.97,15.89,57.05,0.23,NASA_POWER
2007-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.5,31.94,16.71,56.85,0.21,NASA_POWER
